age,educ,gender,religion,income,immig,loginc
29,9,Male,No religion,600,4.6666665,6.3969297
45,6,Female,catholic,240,4.6666665,5.480639
45,4,Female,No religion,600,1,6.3969297
37,3,Female,catholic,800,1,6.6846118
35,3,Male,Islamic,500,7,6.2146082
42,18,Female,No religion,475,6.3333335,6.1633148
46,12,Female,No religion,750,3,6.6200733
42,12,Female,catholic,600,5.6666665,6.3969297
31,17,Female,No religion,1000,5.6666665,6.9077554
34,17,Female,No religion,600,5.3333335,6.3969297
23,12,Female,No religion,700,5.6666665,6.5510802
37,17,Female,catholic,700,5.3333335,6.5510802
67,17,Male,No religion,4000,4,8.2940493
31,6,Female,No religion,600,2,6.3969297
32,17,Female,No religion,800,5,6.6846118
20,12,Female,No religion,500,4.6666665,6.2146082
57,9,Male,catholic,684,2.3333333,6.5279579
63,4,Female,catholic,470,2.3333333,6.1527328
35,12,Female,catholic,700,.66666669,6.5510802
46,6,Female,catholic,475,7,6.1633148
47,4,Female,catholic,60,0,4.0943446
34,9,Female,catholic,700,5,6.5510802
56,6,Male,catholic,1000,5.6666665,6.9077554
52,12,Female,No religion,300,5.6666665,5.7037826
24,9,Male,No religion,700,5.3333335,6.5510802
24,12,Female,catholic,550,4.3333335,6.3099184
40,12,Female,No religion,923,1.6666666,6.8276291
47,9,Female,catholic,483,5.3333335,6.1800165
31,17,Male,No religion,780,6.6666665,6.6592941
43,12,Female,catholic,850,6,6.7452364
32,16,Female,No religion,1700,7.3333335,7.4383836
51,12,Female,catholic,1100,0,7.0030656
37,9,Female,No religion,515,1.3333334,6.2441669
41,21,Female,catholic,1600,4.6666665,7.377759
48,4,Female,catholic,600,2.3333333,6.3969297
38,10,Male,Orthodox & other christians,1150,10,7.0475173
38,17,Female,catholic,1200,5,7.0900769
37,12,Male,catholic,1000,3.6666667,6.9077554
58,6,Female,catholic,500,4.6666665,6.2146082
34,12,Male,catholic,2897,7,7.9714308
34,10,Male,Orthodox & other christians,485,7.6666665,6.1841488
52,6,Male,catholic,600,6.3333335,6.3969297
56,18,Male,other,2000,7.6666665,7.6009026
36,4,Female,No religion,504,5.6666665,6.2225761
51,8,Male,No religion,800,5.3333335,6.6846118
61,13,Male,No religion,1400,5,7.2442274
41,9,Female,No religion,557,4.3333335,6.3225651
34,9,Female,catholic,495,5,6.2045579
37,15,Male,No religion,1250,8,7.130899
25,9,Female,catholic,550,5,6.3099184
39,9,Male,catholic,1500,5.6666665,7.3132205
48,17,Male,catholic,2008,6.6666665,7.6048946
22,12,Male,catholic,600,4.3333335,6.3969297
50,9,Male,catholic,500,.33333334,6.2146082
27,19,Male,No religion,8,5.3333335,2.0794415
66,4,Male,catholic,8,5,2.0794415
50,9,Female,catholic,8,5,2.0794415
55,3,Male,catholic,8,4,2.0794415
27,12,Male,catholic,1100,.33333334,7.0030656
41,6,Male,catholic,750,6.3333335,6.6200733
48,8,Female,catholic,500,2,6.2146082
25,16,Female,catholic,1200,5,7.0900769
61,4,Female,catholic,600,6.3333335,6.3969297
29,4,Male,catholic,500,3.6666667,6.2146082
33,17,Male,No religion,8,5.6666665,2.0794415
39,12,Female,catholic,530,6.6666665,6.2728772
55,4,Female,catholic,450,4.3333335,6.1092477
25,9,Female,catholic,524,6.3333335,6.2614918
63,4,Male,catholic,630,4.3333335,6.4457197
59,3,Female,catholic,550,3.6666667,6.3099184
44,6,Male,No religion,750,6,6.6200733
23,15,Female,No religion,500,3.6666667,6.2146082
35,13,Male,No religion,500,6.3333335,6.2146082
36,15,Male,No religion,1250,5,7.130899
43,16,Male,No religion,1350,5.6666665,7.20786
55,13,Female,Orthodox & other christians,1100,5.6666665,7.0030656
55,13,Female,Orthodox & other christians,1175,6.3333335,7.0690236
28,16,Male,No religion,600,4.3333335,6.3969297
55,15,Female,No religion,575,5.3333335,6.3543701
67,14,Female,Orthodox & other christians,125,6,4.8283138
22,15,Male,No religion,1550,5.3333335,7.3460102
53,13,Female,No religion,500,5.6666665,6.2146082
57,17,Female,Orthodox & other christians,500,6.6666665,6.2146082
49,16,Male,No religion,750,5.3333335,6.6200733
40,15,Male,Islamic,875,6.6666665,6.7742238
40,13,Female,Orthodox & other christians,850,5,6.7452364
47,18,Female,Orthodox & other christians,625,6,6.4377518
59,16,Male,No religion,950,4.3333335,6.856462
43,16,Male,No religion,875,6,6.7742238
51,13,Female,No religion,1075,5.3333335,6.9800758
36,13,Female,Orthodox & other christians,875,4,6.7742238
46,17,Female,Orthodox & other christians,800,1,6.6846118
27,12,Female,Orthodox & other christians,1000,3,6.9077554
50,12,Female,Orthodox & other christians,800,3,6.6846118
39,16,Female,Orthodox & other christians,1125,2.6666667,7.0255384
25,15,Female,Jewish,750,2.3333333,6.6200733
21,13,Male,No religion,375,10,5.9269261
24,15,Female,Orthodox & other christians,750,3.6666667,6.6200733
25,16,Male,No religion,875,4.6666665,6.7742238
30,12,Male,Orthodox & other christians,375,4.6666665,5.9269261
28,17,Female,Orthodox & other christians,750,0,6.6200733
47,16,Female,No religion,750,1,6.6200733
60,18,Female,Orthodox & other christians,500,5,6.2146082
31,14,Female,No religion,625,0,6.4377518
46,13,Female,No religion,250,5,5.521461
70,10,Male,Orthodox & other christians,450,3.3333333,6.1092477
42,10,Female,Orthodox & other christians,1000,7,6.9077554
27,16,Male,No religion,750,1.3333334,6.6200733
56,17,Male,No religion,500,3,6.2146082
26,16,Male,No religion,625,2,6.4377518
27,16,Female,Orthodox & other christians,625,.66666669,6.4377518
41,11,Male,Orthodox & other christians,625,1,6.4377518
23,16,Female,Orthodox & other christians,175,0,5.1647859
30,15,Female,No religion,1125,1.3333334,7.0255384
27,16,Male,No religion,675,2.3333333,6.5147128
55,14,Female,Orthodox & other christians,150,6,5.0106354
50,15,Female,No religion,600,3.6666667,6.3969297
60,16,Male,Orthodox & other christians,375,5,5.9269261
34,14,Female,No religion,300,3,5.7037826
24,12,Male,Orthodox & other christians,525,8.333333,6.2633982
25,12,Male,Orthodox & other christians,750,3.6666667,6.6200733
25,12,Male,No religion,450,1.6666666,6.1092477
21,12,Male,Orthodox & other christians,150,5.3333335,5.0106354
55,16,Female,No religion,625,5,6.4377518
46,13,Male,No religion,375,6.6666665,5.9269261
49,14,Female,No religion,375,1.6666666,5.9269261
38,12,Male,No religion,200,2,5.2983174
27,11,Female,No religion,125,4.6666665,4.8283138
44,16,Male,Orthodox & other christians,1000,1.6666666,6.9077554
24,15,Female,No religion,875,8,6.7742238
28,15,Female,Orthodox & other christians,750,4.6666665,6.6200733
25,15,Female,Orthodox & other christians,625,5,6.4377518
29,15,Female,Orthodox & other christians,1000,4,6.9077554
24,18,Female,No religion,200,2.6666667,5.2983174
35,15,Female,Islamic,750,10,6.6200733
26,14,Male,No religion,950,1,6.856462
36,19,Male,No religion,450,4,6.1092477
60,13,Male,Orthodox & other christians,750,3,6.6200733
57,10,Female,No religion,175,2,5.1647859
41,15,Female,No religion,450,6,6.1092477
39,15,Female,No religion,250,2,5.521461
53,13,Female,Orthodox & other christians,150,1,5.0106354
48,19,Female,Orthodox & other christians,250,2,5.521461
24,12,Male,Orthodox & other christians,500,4,6.2146082
60,10,Female,Orthodox & other christians,108,5.3333335,4.6821313
53,9,Male,Orthodox & other christians,250,1.6666666,5.521461
27,16,Male,Orthodox & other christians,575,4.6666665,6.3543701
26,13,Male,Orthodox & other christians,375,7.3333335,5.9269261
56,12,Female,Orthodox & other christians,108,0,4.6821313
41,13,Male,Orthodox & other christians,675,3.3333333,6.5147128
36,13,Female,Protestant,300,.33333334,5.7037826
38,18,Female,Orthodox & other christians,500,0,6.2146082
56,12,Male,Orthodox & other christians,625,0,6.4377518
62,18,Male,Orthodox & other christians,350,.66666669,5.857933
54,12,Female,Orthodox & other christians,200,.33333334,5.2983174
32,9,Female,No religion,375,3.6666667,5.9269261
50,11,Female,No religion,300,2.3333333,5.7037826
22,12,Male,No religion,450,0,6.1092477
24,12,Female,Orthodox & other christians,375,2.6666667,5.9269261
25,12,Male,No religion,500,3,6.2146082
39,17,Male,Orthodox & other christians,500,1,6.2146082
45,16,Female,Orthodox & other christians,1000,2,6.9077554
27,12,Male,Orthodox & other christians,950,5,6.856462
26,12,Female,Orthodox & other christians,675,0,6.5147128
33,12,Female,Orthodox & other christians,750,4,6.6200733
25,16,Female,Orthodox & other christians,675,3.3333333,6.5147128
29,12,Male,Orthodox & other christians,950,1.6666666,6.856462
24,11,Female,Orthodox & other christians,900,4.6666665,6.8023949
47,12,Male,Orthodox & other christians,950,3.6666667,6.856462
45,12,Female,Orthodox & other christians,1050,1,6.9565454
48,19,Female,No religion,300,4.6666665,5.7037826
22,16,Female,No religion,500,1,6.2146082
35,12,Male,Orthodox & other christians,375,3.6666667,5.9269261
32,11,Male,Orthodox & other christians,325,3.6666667,5.7838254
40,13,Female,No religion,200,0,5.2983174
32,12,Female,Orthodox & other christians,250,4,5.521461
46,11,Female,No religion,200,4.3333335,5.2983174
46,14,Male,Orthodox & other christians,375,2,5.9269261
41,15,Female,Orthodox & other christians,225,7,5.4161005
61,12,Female,Orthodox & other christians,108,1.3333334,4.6821313
30,16,Male,Orthodox & other christians,700,4,6.5510802
51,14,Female,Orthodox & other christians,250,5.3333335,5.521461
52,14,Female,No religion,700,1.6666666,6.5510802
34,11,Male,No religion,625,2.6666667,6.4377518
56,16,Female,Orthodox & other christians,375,.33333334,5.9269261
32,16,Female,No religion,719,.66666669,6.5778613
47,16,Male,No religion,875,3.3333333,6.7742238
32,12,Male,No religion,675,1.3333334,6.5147128
29,15,Male,No religion,300,2.3333333,5.7037826
35,15,Female,No religion,375,1,5.9269261
31,15,Male,No religion,300,1,5.7037826
32,15,Female,Orthodox & other christians,500,0,6.2146082
54,11,Female,Orthodox & other christians,200,4,5.2983174
57,17,Male,Orthodox & other christians,313,2,5.7462034
50,13,Female,Orthodox & other christians,218,0,5.3844953
48,15,Male,Orthodox & other christians,575,3.6666667,6.3543701
50,17,Male,No religion,375,4.6666665,5.9269261
45,15,Female,Orthodox & other christians,300,3.6666667,5.7037826
32,13,Male,No religion,88,0,4.4773369
51,11,Male,No religion,300,0,5.7037826
32,10,Male,No religion,575,3.3333333,6.3543701
48,11,Female,Orthodox & other christians,400,5,5.9914646
37,11,Male,Orthodox & other christians,200,4.6666665,5.2983174
47,10,Male,Orthodox & other christians,300,4.6666665,5.7037826
25,13,Male,Orthodox & other christians,250,3.6666667,5.521461
35,10,Male,No religion,375,3.6666667,5.9269261
60,7,Male,No religion,195,7.3333335,5.2729998
46,8,Male,Orthodox & other christians,200,3.3333333,5.2983174
46,10,Female,Orthodox & other christians,150,2.6666667,5.0106354
34,12,Male,No religion,250,3,5.521461
61,10,Male,Orthodox & other christians,225,4,5.4161005
45,10,Female,No religion,150,2.3333333,5.0106354
51,15,Female,Orthodox & other christians,300,2.6666667,5.7037826
24,13,Male,No religion,325,1.3333334,5.7838254
26,12,Male,No religion,275,2,5.6167712
58,14,Female,Orthodox & other christians,113,1,4.7273879
46,15,Female,Islamic,200,.33333334,5.2983174
56,10,Female,Orthodox & other christians,108,0,4.6821313
21,13,Female,Orthodox & other christians,175,1.6666666,5.1647859
40,14,Female,No religion,150,5,5.0106354
27,13,Female,Orthodox & other christians,200,5,5.2983174
46,12,Female,Orthodox & other christians,150,5,5.0106354
57,10,Female,Orthodox & other christians,108,4,4.6821313
46,17,Female,No religion,150,4,5.0106354
55,16,Male,Orthodox & other christians,108,3.3333333,4.6821313
53,13,Female,Orthodox & other christians,125,9,4.8283138
47,15,Male,No religion,450,2,6.1092477
46,16,Male,Orthodox & other christians,575,3.6666667,6.3543701
45,15,Female,Orthodox & other christians,140,3,4.9416423
40,12,Male,Orthodox & other christians,450,4,6.1092477
54,19,Female,No religion,113,5,4.7273879
55,11,Male,Orthodox & other christians,225,2.3333333,5.4161005
39,11,Female,Orthodox & other christians,250,2,5.521461
27,10,Female,Orthodox & other christians,200,1,5.2983174
38,10,Male,other,250,5.3333335,5.521461
45,11,Male,Orthodox & other christians,300,1.6666666,5.7037826
44,12,Female,Orthodox & other christians,125,8.666667,4.8283138
50,10,Female,No religion,188,7.3333335,5.2364421
26,15,Male,No religion,625,6,6.4377518
43,15,Female,Orthodox & other christians,200,5,5.2983174
53,12,Female,Orthodox & other christians,100,5,4.6051702
40,15,Male,Orthodox & other christians,200,5,5.2983174
58,16,Male,Orthodox & other christians,250,5,5.521461
30,15,Female,Orthodox & other christians,100,5,4.6051702
49,12,Female,Orthodox & other christians,100,4,4.6051702
29,12,Male,Orthodox & other christians,250,4.3333335,5.521461
62,15,Male,No religion,325,3.6666667,5.7838254
34,17,Male,No religion,250,5,5.521461
57,11,Male,No religion,300,5,5.7037826
37,14,Female,Orthodox & other christians,500,3.6666667,6.2146082
32,15,Female,Orthodox & other christians,240,2.3333333,5.480639
32,11,Male,Orthodox & other christians,250,5.3333335,5.521461
63,18,Male,Orthodox & other christians,100,5,4.6051702
25,13,Male,Orthodox & other christians,250,7,5.521461
27,12,Male,Islamic,300,6.6666665,5.7037826
35,12,Female,Orthodox & other christians,100,5,4.6051702
51,12,Female,No religion,75,3.3333333,4.3174882
52,16,Female,Orthodox & other christians,200,5.6666665,5.2983174
45,17,Female,No religion,250,1.6666666,5.521461
44,16,Male,No religion,375,4,5.9269261
24,12,Male,No religion,250,1.6666666,5.521461
57,10,Male,Orthodox & other christians,250,0,5.521461
35,12,Male,Orthodox & other christians,225,1,5.4161005
32,14,Female,No religion,225,5,5.4161005
25,17,Male,No religion,375,.66666669,5.9269261
55,12,Male,No religion,150,3.6666667,5.0106354
56,22,Female,Orthodox & other christians,200,4.6666665,5.2983174
26,12,Female,No religion,250,2,5.521461
28,12,Male,Orthodox & other christians,195,6.3333335,5.2729998
30,11,Male,Orthodox & other christians,200,8,5.2983174
44,10,Male,No religion,200,7.6666665,5.2983174
54,11,Male,Islamic,200,4,5.2983174
33,11,Female,No religion,145,5,4.9767337
40,12,Female,No religion,150,5.3333335,5.0106354
36,13,Male,No religion,325,2.3333333,5.7838254
52,15,Female,Orthodox & other christians,33,2.3333333,3.4965076
32,15,Male,Orthodox & other christians,338,2.6666667,5.8230457
31,12,Male,No religion,600,3.6666667,6.3969297
44,15,Male,No religion,300,5,5.7037826
56,12,Female,Orthodox & other christians,215,3.6666667,5.3706379
37,13,Female,Orthodox & other christians,213,4,5.3612924
51,13,Male,Orthodox & other christians,450,4,6.1092477
48,12,Male,Orthodox & other christians,300,4.6666665,5.7037826
25,12,Male,Orthodox & other christians,425,4.3333335,6.0520892
42,10,Male,Orthodox & other christians,325,4,5.7838254
41,11,Male,Orthodox & other christians,400,3.6666667,5.9914646
43,14,Male,Orthodox & other christians,250,3.6666667,5.521461
54,12,Female,Orthodox & other christians,225,6.3333335,5.4161005
26,15,Female,Orthodox & other christians,300,5,5.7037826
34,15,Male,Orthodox & other christians,375,3.6666667,5.9269261
49,14,Male,No religion,625,3,6.4377518
46,11,Male,Orthodox & other christians,350,2.3333333,5.857933
58,15,Female,Orthodox & other christians,118,5,4.7706847
36,13,Female,No religion,150,3,5.0106354
33,12,Male,Orthodox & other christians,475,6.6666665,6.1633148
46,14,Male,No religion,500,5.6666665,6.2146082
35,16,Female,No religion,300,10,5.7037826
55,15,Male,No religion,625,9.666667,6.4377518
30,12,Female,No religion,250,5,5.521461
30,16,Male,Orthodox & other christians,875,3.3333333,6.7742238
24,15,Male,No religion,250,0,5.521461
35,16,Male,Orthodox & other christians,375,5.6666665,5.9269261
46,10,Female,No religion,153,2.6666667,5.0304379
57,15,Female,No religion,225,4.3333335,5.4161005
34,11,Male,No religion,500,.33333334,6.2146082
43,14,Female,No religion,275,1.3333334,5.6167712
27,15,Male,No religion,375,1.6666666,5.9269261
42,13,Female,Orthodox & other christians,200,9,5.2983174
43,11,Female,Orthodox & other christians,200,5,5.2983174
24,17,Female,Orthodox & other christians,100,5.3333335,4.6051702
42,12,Female,Orthodox & other christians,138,7,4.9272537
30,18,Male,Orthodox & other christians,250,4.3333335,5.521461
54,13,Female,Orthodox & other christians,75,1,4.3174882
32,16,Male,Orthodox & other christians,400,1.6666666,5.9914646
42,12,Female,Orthodox & other christians,150,1,5.0106354
49,15,Female,Orthodox & other christians,225,4,5.4161005
44,16,Female,No religion,170,3.3333333,5.1357985
43,11,Male,No religion,450,2.3333333,6.1092477
37,11,Female,No religion,150,2.3333333,5.0106354
40,9,Female,No religion,175,0,5.1647859
43,13,Male,No religion,625,6,6.4377518
46,11,Male,Orthodox & other christians,150,6.6666665,5.0106354
27,10,Female,No religion,443,0,6.0935698
53,16,Female,Orthodox & other christians,150,3.6666667,5.0106354
40,15,Female,Orthodox & other christians,225,2.3333333,5.4161005
20,14,Female,Orthodox & other christians,250,6,5.521461
25,18,Male,Orthodox & other christians,500,4.6666665,6.2146082
46,15,Female,Orthodox & other christians,350,4,5.857933
36,22,Female,Islamic,375,3.6666667,5.9269261
45,17,Male,Islamic,400,5,5.9914646
17,10,Female,Orthodox & other christians,8,1.6666666,2.0794415
51,10,Male,Islamic,275,1.3333334,5.6167712
20,12,Male,Islamic,500,3,6.2146082
24,15,Female,Orthodox & other christians,250,3.3333333,5.521461
63,11,Female,No religion,195,4.6666665,5.2729998
50,16,Female,Orthodox & other christians,305,3,5.7203116
48,12,Male,No religion,250,2,5.521461
51,16,Female,No religion,375,4,5.9269261
58,12,Male,No religion,200,1.3333334,5.2983174
48,12,Female,Orthodox & other christians,250,.33333334,5.521461
22,12,Male,No religion,300,5.3333335,5.7037826
37,16,Female,Orthodox & other christians,375,5.6666665,5.9269261
73,19,Male,No religion,450,4.3333335,6.1092477
35,15,Female,Orthodox & other christians,375,2.6666667,5.9269261
58,14,Female,Islamic,225,5.6666665,5.4161005
25,11,Male,Islamic,500,6,6.2146082
47,17,Male,Orthodox & other christians,225,5,5.4161005
46,15,Female,Orthodox & other christians,375,3.3333333,5.9269261
51,12,Male,No religion,325,3,5.7838254
56,10,Female,No religion,150,4.3333335,5.0106354
31,14,Male,Orthodox & other christians,500,5,6.2146082
22,9,Male,Islamic,375,8,5.9269261
34,10,Female,No religion,400,6,5.9914646
55,11,Female,No religion,325,5.6666665,5.7838254
31,12,Male,Orthodox & other christians,425,3.6666667,6.0520892
49,15,Female,Orthodox & other christians,200,3.6666667,5.2983174
20,13,Female,Orthodox & other christians,63,3,4.1431346
33,15,Female,Orthodox & other christians,450,1.6666666,6.1092477
48,15,Female,No religion,250,1.3333334,5.521461
53,16,Female,No religion,238,2,5.4722705
44,11,Female,Orthodox & other christians,180,7,5.1929569
27,13,Female,Orthodox & other christians,150,5,5.0106354
24,12,Male,Orthodox & other christians,375,4,5.9269261
55,11,Male,Orthodox & other christians,500,2.6666667,6.2146082
45,13,Female,Islamic,250,3.3333333,5.521461
37,13,Male,Orthodox & other christians,650,5.3333335,6.4769726
45,17,Female,Islamic,300,2,5.7037826
54,11,Male,Orthodox & other christians,250,3.6666667,5.521461
35,12,Female,Islamic,200,5.3333335,5.2983174
41,15,Female,No religion,250,4.3333335,5.521461
34,13,Male,No religion,500,1,6.2146082
28,15,Male,Islamic,375,2.6666667,5.9269261
49,16,Female,Orthodox & other christians,325,0,5.7838254
40,15,Male,Islamic,425,5,6.0520892
47,12,Male,Islamic,118,6.6666665,4.7706847
30,15,Female,Orthodox & other christians,375,5,5.9269261
34,11,Male,Orthodox & other christians,450,1.6666666,6.1092477
27,15,Male,No religion,300,4.6666665,5.7037826
47,11,Male,No religion,175,3.6666667,5.1647859
37,11,Male,Islamic,625,6,6.4377518
41,14,Female,Orthodox & other christians,250,5,5.521461
26,16,Male,Islamic,1250,6,7.130899
38,11,Male,No religion,625,5,6.4377518
55,11,Male,Islamic,125,3.6666667,4.8283138
35,13,Female,Orthodox & other christians,250,1.6666666,5.521461
32,15,Male,Orthodox & other christians,450,3.6666667,6.1092477
45,14,Female,Orthodox & other christians,108,3.6666667,4.6821313
50,10,Female,Islamic,90,2.3333333,4.4998097
56,11,Female,Islamic,125,4.6666665,4.8283138
26,9,Male,Islamic,225,3,5.4161005
52,11,Male,Islamic,175,2,5.1647859
56,11,Female,Islamic,175,5,5.1647859
51,15,Female,Islamic,100,1.3333334,4.6051702
36,10,Male,No religion,170,2,5.1357985
